customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,ChurnFlag,CustomerStatus,TenureBand,RiskScore,RiskSegment,EstMonthlyValue,RevenueAtRisk
8499-BRXTD,Male,0,No,18,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,401.85,No,0,Retained,13-24 months,3,Low Risk,22.325000000000003,0.0
9154-QDGTH,Male,0,Yes,43,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),4451.85,No,0,Retained,25-48 months,2,Low Risk,103.53139534883722,0.0
8197-BFWVU,Female,0,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),6688.95,No,0,Retained,49+ months (Loyal),1,Low Risk,92.90208333333334,0.0
2577-GVSIL,Male,0,Yes,35,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),2661.1,No,0,Retained,25-48 months,2,Low Risk,76.03142857142856,0.0
9367-OIUXP,Male,0,No,4,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,73.05,No,0,Retained,0-12 months (New),6,Medium Risk,18.2625,0.0
6770-UAYGJ,Female,0,Yes,49,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1211.65,No,0,Retained,49+ months (Loyal),0,Low Risk,24.727551020408164,0.0
6463-HHXJR,Female,0,Yes,71,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),7030.65,No,0,Retained,49+ months (Loyal),2,Low Risk,99.02323943661972,0.0
7928-VJYAB,Male,0,Yes,11,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,1020.2,No,0,Retained,0-12 months (New),9,High Risk,92.74545454545455,0.0
1187-WILMM,Male,0,Yes,63,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),5597.65,No,0,Retained,49+ months (Loyal),1,Low Risk,88.8515873015873,0.0
9776-OJUZI,Female,1,No,65,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),6223.3,No,0,Retained,49+ months (Loyal),7,High Risk,95.74307692307693,0.0
1306-RPWXZ,Female,0,Yes,49,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1024.65,No,0,Retained,49+ months (Loyal),0,Low Risk,20.91122448979592,0.0
8949-JTMAY,Female,0,No,29,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),2933.2,Yes,1,Churned,25-48 months,7,High Risk,101.14482758620689,101.14482758620689
2774-LVQUS,Female,1,No,15,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,1258.3,Yes,1,Churned,13-24 months,8,High Risk,83.88666666666667,83.88666666666667
3097-PYWXL,Female,0,Yes,4,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,82.9,No,0,Retained,0-12 months (New),8,High Risk,20.725,0.0
2266-SJNAT,Female,0,No,72,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),7789.6,No,0,Retained,49+ months (Loyal),2,Low Risk,108.1888888888889,0.0
0869-PAPRP,Female,1,No,26,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),2067.0,No,0,Retained,25-48 months,7,High Risk,79.5,0.0
4238-JSSWH,Female,1,No,35,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),3452.55,No,0,Retained,25-48 months,6,Medium Risk,98.64428571428572,0.0
2972-YDYUW,Female,0,No,57,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,5468.95,No,0,Retained,49+ months (Loyal),4,Medium Risk,95.94649122807017,0.0
1104-FEJAM,Male,0,Yes,28,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,1802.15,No,0,Retained,25-48 months,7,High Risk,64.3625,0.0
2809-ILCYT,Female,0,No,25,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,733.55,No,0,Retained,25-48 months,3,Low Risk,29.342,0.0
5499-ECUTN,Female,0,No,47,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),3021.45,No,0,Retained,25-48 months,5,Medium Risk,64.28617021276595,0.0
4981-FLTMF,Female,0,Yes,57,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),3687.85,No,0,Retained,49+ months (Loyal),3,Low Risk,64.69912280701755,0.0
9121-PHQSR,Male,1,No,16,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1391.15,No,0,Retained,13-24 months,8,High Risk,86.946875,0.0
3113-IWHLC,Male,0,No,5,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,274.35,No,0,Retained,0-12 months (New),9,High Risk,54.870000000000005,0.0
3211-ILJTT,Male,0,No,17,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1214.05,Yes,1,Churned,13-24 months,8,High Risk,71.41470588235293,71.41470588235293
4612-THJBS,Female,1,No,56,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),5510.65,Yes,1,Churned,49+ months (Loyal),5,Medium Risk,98.40446428571428,98.40446428571428
4277-BWBML,Male,0,Yes,72,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1322.85,No,0,Retained,49+ months (Loyal),0,Low Risk,18.372916666666665,0.0
4094-NSEDU,Female,1,No,21,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1973.75,Yes,1,Churned,13-24 months,10,High Risk,93.98809523809524,93.98809523809524
0234-TEVTT,Female,0,Yes,48,No,No phone service,No,Yes,No,Yes,One year,No,Credit card (automatic),2196.3,No,0,Retained,25-48 months,3,Low Risk,45.75625,0.0
4304-TSPVK,Female,0,No,68,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),7843.55,No,0,Retained,49+ months (Loyal),1,Low Risk,115.34632352941176,0.0
1552-AAGRX,Female,0,No,30,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),3211.9,No,0,Retained,25-48 months,4,Medium Risk,107.06333333333333,0.0
2637-FKFSY,Female,0,No,3,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,130.15,No,0,Retained,0-12 months (New),9,High Risk,43.38333333333333,0.0
9796-MVYXX,Female,1,No,14,No,No phone service,No,Yes,Yes,No,Two year,No,Mailed check,692.35,No,0,Retained,13-24 months,2,Low Risk,49.45357142857143,0.0
7874-ECPQJ,Female,0,Yes,4,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.5,No,0,Retained,0-12 months (New),6,Medium Risk,21.375,0.0
0020-INWCK,Female,0,Yes,71,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),6849.4,No,0,Retained,49+ months (Loyal),3,Low Risk,96.47042253521126,0.0
7089-RKVSZ,Male,0,Yes,8,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,203.95,No,0,Retained,0-12 months (New),3,Low Risk,25.49375,0.0
2683-JXWQQ,Male,0,Yes,61,No,No phone service,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),2117.2,No,0,Retained,49+ months (Loyal),5,Medium Risk,34.708196721311474,0.0
9548-ZMVTX,Male,0,Yes,72,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),6565.85,No,0,Retained,49+ months (Loyal),0,Low Risk,91.19236111111111,0.0
8739-XNIKG,Female,0,No,5,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,424.75,No,0,Retained,0-12 months (New),11,High Risk,84.95,0.0
9755-JHNMN,Female,0,No,49,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),3306.85,No,0,Retained,49+ months (Loyal),1,Low Risk,67.48673469387755,0.0
3981-QSVQI,Male,0,No,8,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),168.9,No,0,Retained,0-12 months (New),7,High Risk,21.1125,0.0
2789-HQBOU,Male,0,No,3,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,253.8,No,0,Retained,0-12 months (New),11,High Risk,84.60000000000001,0.0
9424-CMPOG,Male,0,Yes,9,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,197.4,No,0,Retained,0-12 months (New),2,Low Risk,21.933333333333334,0.0
5067-WJEUN,Male,0,Yes,67,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),3838.2,No,0,Retained,49+ months (Loyal),3,Low Risk,57.286567164179104,0.0
3450-WXOAT,Male,0,No,46,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2065.15,No,0,Retained,25-48 months,7,High Risk,44.8945652173913,0.0
9251-WNSOD,Female,0,No,67,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,5064.45,No,0,Retained,49+ months (Loyal),4,Medium Risk,75.58880597014925,0.0
6974-DAFLI,Female,0,No,55,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,1140.05,No,0,Retained,49+ months (Loyal),4,Medium Risk,20.728181818181817,0.0
2616-UUTFK,Male,0,No,33,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),2447.45,No,0,Retained,25-48 months,7,High Risk,74.1651515151515,0.0
7064-JHXCE,Male,0,Yes,62,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1263.9,No,0,Retained,49+ months (Loyal),0,Low Risk,20.385483870967743,0.0
5103-MHMHY,Female,0,Yes,1,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,Yes,1,Churned,0-12 months (New),7,High Risk,45.95,45.95
7989-AWGEH,Male,0,Yes,49,No,No phone service,No,No,No,Yes,Month-to-month,Yes,Electronic check,1838.15,No,0,Retained,49+ months (Loyal),8,High Risk,37.51326530612245,0.0
4373-VVHQL,Male,0,No,1,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.75,No,0,Retained,0-12 months (New),11,High Risk,44.75,0.0
4559-UWIHT,Male,0,No,14,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,1185.0,No,0,Retained,13-24 months,10,High Risk,84.64285714285714,0.0
7268-IGMFD,Male,1,No,18,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),1743.9,No,0,Retained,13-24 months,5,Medium Risk,96.88333333333334,0.0
1846-XWOQN,Female,1,No,1,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,Yes,1,Churned,0-12 months (New),11,High Risk,70.15,70.15
0235-KGSLC,Female,0,No,1,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.55,Yes,1,Churned,0-12 months (New),9,High Risk,85.55,85.55
6650-BWFRT,Female,0,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),8529.5,No,0,Retained,49+ months (Loyal),2,Low Risk,118.46527777777777,0.0
9570-KYEUA,Male,0,No,64,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),6549.45,No,0,Retained,49+ months (Loyal),1,Low Risk,102.33515625,0.0
6993-YGFJV,Male,0,No,69,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),7806.5,No,0,Retained,49+ months (Loyal),2,Low Risk,113.1376811594203,0.0
2712-SYWAY,Female,0,No,1,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.7,No,0,Retained,0-12 months (New),9,High Risk,25.7,0.0
0730-BGQGF,Male,0,Yes,71,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),6287.3,No,0,Retained,49+ months (Loyal),0,Low Risk,88.55352112676057,0.0
5498-IBWPI,Female,0,Yes,66,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),3251.85,No,0,Retained,49+ months (Loyal),2,Low Risk,49.27045454545454,0.0
9101-NTIXF,Male,0,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.6,No,0,Retained,0-12 months (New),6,Medium Risk,25.3,0.0
0013-SMEOE,Female,1,No,71,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),7904.25,No,0,Retained,49+ months (Loyal),2,Low Risk,111.3274647887324,0.0
9314-QDMDW,Male,0,No,11,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,729.95,No,0,Retained,0-12 months (New),9,High Risk,66.35909090909091,0.0
9308-ANMVE,Male,0,Yes,47,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,2654.05,No,0,Retained,25-48 months,8,High Risk,56.469148936170214,0.0
2884-GBPFB,Female,0,No,35,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,2416.55,Yes,1,Churned,25-48 months,9,High Risk,69.04428571428572,69.04428571428572
3757-NJYBX,Male,1,No,32,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),3520.75,Yes,1,Churned,25-48 months,6,Medium Risk,110.0234375,110.0234375
3413-DHLPB,Male,0,Yes,60,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),5969.95,No,0,Retained,49+ months (Loyal),4,Medium Risk,99.49916666666667,0.0
7649-PHJVR,Male,0,No,11,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,226.8,No,0,Retained,0-12 months (New),4,Medium Risk,20.61818181818182,0.0
6114-TCFID,Female,0,No,29,No,No phone service,Yes,No,Yes,No,One year,No,Credit card (automatic),1082.75,No,0,Retained,25-48 months,2,Low Risk,37.33620689655172,0.0
3787-TRIAL,Male,0,Yes,21,No,No phone service,No,No,No,No,Month-to-month,Yes,Electronic check,565.75,No,0,Retained,13-24 months,9,High Risk,26.94047619047619,0.0
2573-GYRUU,Male,1,No,48,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),4370.75,No,0,Retained,25-48 months,7,High Risk,91.05729166666667,0.0
5156-UMKOW,Female,0,Yes,3,No,No phone service,Yes,No,No,No,Month-to-month,No,Mailed check,90.05,No,0,Retained,0-12 months (New),7,High Risk,30.016666666666666,0.0
1247-QBVSH,Female,0,Yes,43,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,2169.4,No,0,Retained,25-48 months,5,Medium Risk,50.45116279069768,0.0
6734-GMPVK,Male,0,No,5,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,550.6,No,0,Retained,0-12 months (New),10,High Risk,110.12,0.0
9822-OAOVB,Female,0,No,1,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.45,No,0,Retained,0-12 months (New),11,High Risk,55.45,0.0
6161-ERDGD,Male,0,Yes,71,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,6300.85,No,0,Retained,49+ months (Loyal),3,Low Risk,88.7443661971831,0.0
1226-JZNKR,Female,0,Yes,8,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,160.05,No,0,Retained,0-12 months (New),5,Medium Risk,20.00625,0.0
7318-EIVKO,Male,0,No,8,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,436.6,No,0,Retained,0-12 months (New),11,High Risk,54.575,0.0
3771-PZOBW,Male,0,No,20,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),1781.35,No,0,Retained,13-24 months,8,High Risk,89.0675,0.0
5136-KCKGI,Female,0,Yes,33,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,3467.0,Yes,1,Churned,25-48 months,4,Medium Risk,105.06060606060606,105.06060606060606
8231-BSWXX,Male,0,No,71,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),5552.5,No,0,Retained,49+ months (Loyal),5,Medium Risk,78.20422535211267,0.0
6486-LHTMA,Female,1,No,31,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,2835.5,No,0,Retained,25-48 months,7,High Risk,91.46774193548387,0.0
4083-BFNYK,Female,1,No,38,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),3591.25,No,0,Retained,25-48 months,4,Medium Risk,94.50657894736842,0.0
3722-WPXTK,Male,0,No,1,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.35,Yes,1,Churned,0-12 months (New),11,High Risk,88.35,88.35
7389-KBFIT,Female,0,Yes,2,No,No phone service,Yes,No,No,No,Month-to-month,Yes,Mailed check,63.75,No,0,Retained,0-12 months (New),8,High Risk,31.875,0.0
7176-WIONM,Female,0,No,12,No,No phone service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),617.15,No,0,Retained,0-12 months (New),9,High Risk,51.42916666666667,0.0
5141-ZUVBH,Female,0,Yes,9,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),870.25,No,0,Retained,0-12 months (New),5,Medium Risk,96.69444444444444,0.0
1089-HDMKP,Male,1,Yes,11,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,601.25,No,0,Retained,0-12 months (New),8,High Risk,54.65909090909091,0.0
7623-HKYRK,Male,0,Yes,6,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,111.65,No,0,Retained,0-12 months (New),5,Medium Risk,18.608333333333334,0.0
0310-SUCIN,Female,0,No,71,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),6046.1,No,0,Retained,49+ months (Loyal),3,Low Risk,85.15633802816902,0.0
5197-PYEPU,Female,0,Yes,42,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),3923.8,No,0,Retained,25-48 months,4,Medium Risk,93.42380952380952,0.0
2929-ERCFZ,Female,0,Yes,8,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,777.3,Yes,1,Churned,0-12 months (New),10,High Risk,97.1625,97.1625
7548-SEPYI,Female,0,No,5,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,512.45,Yes,1,Churned,0-12 months (New),11,High Risk,102.49000000000001,102.49000000000001
8835-VSDSE,Female,0,No,2,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,141.45,Yes,1,Churned,0-12 months (New),11,High Risk,70.725,70.725
6619-RPLQZ,Female,0,Yes,45,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,892.15,No,0,Retained,25-48 months,0,Low Risk,19.825555555555557,0.0
3275-RHRNE,Male,0,Yes,28,No,No phone service,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1682.05,No,0,Retained,25-48 months,2,Low Risk,60.073214285714286,0.0
3503-TYDAY,Female,0,No,43,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,3398.9,No,0,Retained,25-48 months,8,High Risk,79.04418604651163,0.0
6901-GOGZG,Male,0,Yes,60,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,4984.85,No,0,Retained,49+ months (Loyal),3,Low Risk,83.08083333333335,0.0
1623-NLDOT,Female,0,No,42,No,No phone service,Yes,No,Yes,No,One year,No,Mailed check,1445.3,Yes,1,Churned,25-48 months,2,Low Risk,34.41190476190476,34.41190476190476
7021-XSNYE,Male,0,Yes,7,No,No phone service,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),305.55,No,0,Retained,0-12 months (New),2,Low Risk,43.65,0.0
9621-OUPYD,Female,0,No,25,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),507.9,No,0,Retained,25-48 months,3,Low Risk,20.316,0.0
9898-KZQDZ,Female,1,Yes,40,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),3640.45,Yes,1,Churned,25-48 months,6,Medium Risk,91.01124999999999,91.01124999999999
8982-NHAVY,Male,0,No,27,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),2673.45,No,0,Retained,25-48 months,5,Medium Risk,99.01666666666667,0.0
4307-KWMXE,Male,0,No,10,No,No phone service,Yes,No,Yes,No,Month-to-month,No,Electronic check,389.8,No,0,Retained,0-12 months (New),8,High Risk,38.980000000000004,0.0
0141-YEAYS,Female,1,No,27,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),2401.05,No,0,Retained,25-48 months,7,High Risk,88.92777777777779,0.0
2450-ZKEED,Female,0,No,11,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),651.55,No,0,Retained,0-12 months (New),4,Medium Risk,59.23181818181818,0.0
3694-DELSO,Male,0,Yes,4,No,No phone service,No,No,No,No,Month-to-month,No,Credit card (automatic),156.1,No,0,Retained,0-12 months (New),7,High Risk,39.025,0.0
3893-JRNFS,Male,0,No,68,No,No phone service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),2796.35,No,0,Retained,49+ months (Loyal),7,High Risk,41.12279411764706,0.0
9603-OAIHC,Male,1,No,1,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,No,0,Retained,0-12 months (New),11,High Risk,70.05,0.0
1133-KXCGE,Female,0,No,18,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,407.05,No,0,Retained,13-24 months,3,Low Risk,22.61388888888889,0.0
5236-PERKL,Female,0,No,57,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),6465.0,Yes,1,Churned,49+ months (Loyal),4,Medium Risk,113.42105263157895,113.42105263157895
0142-GVYSN,Male,0,No,26,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,511.25,No,0,Retained,25-48 months,7,High Risk,19.66346153846154,0.0
1049-FYSYG,Female,0,No,17,No,No phone service,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),646.05,No,0,Retained,13-24 months,8,High Risk,38.002941176470586,0.0
7854-FOKSF,Male,0,No,1,No,No phone service,No,No,No,Yes,Month-to-month,No,Electronic check,35.9,Yes,1,Churned,0-12 months (New),10,High Risk,35.9,35.9
2519-FAKOD,Male,0,Yes,38,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),3777.15,Yes,1,Churned,25-48 months,6,Medium Risk,99.39868421052631,99.39868421052631
8406-LNMHF,Male,1,No,59,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),4903.15,No,0,Retained,49+ months (Loyal),5,Medium Risk,83.1042372881356,0.0
1821-BUCWY,Male,0,No,30,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,1653.85,No,0,Retained,25-48 months,4,Medium Risk,55.12833333333333,0.0
8263-JQAIK,Male,1,No,2,No,No phone service,No,No,No,No,Month-to-month,Yes,Mailed check,47.5,Yes,1,Churned,0-12 months (New),9,High Risk,23.75,23.75
0023-UYUPN,Female,1,No,50,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,1306.3,No,0,Retained,49+ months (Loyal),4,Medium Risk,26.125999999999998,0.0
8314-DPQHL,Male,0,No,9,No,No phone service,No,Yes,Yes,Yes,One year,No,Mailed check,463.6,No,0,Retained,0-12 months (New),4,Medium Risk,51.51111111111111,0.0
1465-WCZVT,Female,0,Yes,3,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,60.65,No,0,Retained,0-12 months (New),5,Medium Risk,20.216666666666665,0.0
9481-SFCQY,Female,0,Yes,14,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),824.85,No,0,Retained,13-24 months,7,High Risk,58.917857142857144,0.0
6360-SVNWV,Female,1,No,31,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2094.65,No,0,Retained,25-48 months,7,High Risk,67.56935483870969,0.0
0567-GGCAC,Female,0,No,7,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,438.9,No,0,Retained,0-12 months (New),10,High Risk,62.699999999999996,0.0
7089-IVVAZ,Female,0,No,8,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),847.3,Yes,1,Churned,0-12 months (New),7,High Risk,105.9125,105.9125
